Districts,Location,Company Name,Company Type,Machine Type,Product Type,Block Type,Company Category,Company Size,Contact,Website,Map,Status,has_website,has_contact,is_eco,is_operational,modernization_score,size_score,is_high_risk,competitor_tier
Yadadri Bhuvanagiri,"bus stand, New, Mothkur, Telangana 508277, India",M/S Yashwanth flyash bricks Industry,Manufacturing,Semi Automatic Concrete Machine Made,Fly Ash Brick,Fly Ash Block,Fly Ash Brick Plant,Moderate,,,https://maps.app.goo.gl/Gi9VjYCtghtUtxER7,Running,False,False,True,True,2,2,False,Tier 2 — Semi Automatic
Yadadri Bhuvanagiri,"Unnamed Road, Laxmapur, Telangana 508117, India",Laxmi Narasimha Cement Bricks Manufacturer,Manufacturing,Semi Automatic Concrete Machine Made,Fly Ash Brick,Fly Ash Block,Fly Ash Brick Plant,Moderate,9963608839,,https://maps.app.goo.gl/qUsRr8Y1DDJA6J1u9,Running,False,True,True,True,2,2,False,Tier 2 — Semi Automatic
Yadadri Bhuvanagiri,"Deshmuki Brundhavanam Bus Stop, Deshmuki Village, Telangana 508284, India",JNR bricks industries,Manufacturing,Fully Automatic Machine Made,Fly Ash Brick,Fly Ash Block,Fully Automatic Fly Ash Brick Plant,Large,,,https://maps.app.goo.gl/iNLYig2qzRz3MMCGA,Running,False,False,True,True,3,3,False,Tier 1 — Fully Automatic
Yadadri Bhuvanagiri,"Balijaguda, Hyderabad, Telangana 501513, India",A.B.R bricks,Manufacturing,Hand Made,Fired Clay Brick,Standard Block,Traditional Clay Factory,Moderate,,,https://maps.app.goo.gl/EkmfoFnvrhsay1pK9,Running,False,False,False,True,1,2,True,Tier 3 — Hand Made
Yadadri Bhuvanagiri,"Kairathapuram village main road, near bus stop, Choutuppal, Telangana 508252, India",REDDY CEMENT BRICKS,Manufacturing,Semi Automatic Concrete Machine Made,Fly Ash Brick,Fly Ash Block,Fly Ash Brick Plant,Moderate,9010672979,,https://maps.app.goo.gl/tUtyCAeGHC7HGDQ76,Running,False,True,True,True,2,2,False,Tier 2 — Semi Automatic
Yadadri Bhuvanagiri,"Raipole, Telangana 501508, India",AJS Bricks Industries,Manufacturing,Hand Made,Fired Clay Brick,Standard Block,Traditional Clay Factory,Large,,,https://maps.app.goo.gl/PJbWEcg6eP71Z2DX7,Running,False,False,False,True,1,3,True,Tier 3 — Hand Made
Yadadri Bhuvanagiri,"Rayaraopet--Bogaram Rd, Bogaram, Rayarao Peta, Telangana 508126, India",Siddi Vinayaka Cement Bricks,Manufacturing,Hand Made,Fly Ash Brick,Fly Ash Block,Fly Ash Brick Plant,Moderate,,,https://maps.app.goo.gl/ZcSxX4bp4mxY9nZNA,Running,False,False,True,True,1,2,False,Tier 3 — Hand Made
Yadadri Bhuvanagiri,"Surepally, Telangana 508285, India",CBI Bricks Industry,Manufacturing,Hand Made,Fired Clay Brick,Standard Block,Traditional Clay Factory,Small,,,https://maps.app.goo.gl/gc7XMFGvFeKefbN86,Running,False,False,False,True,1,1,True,Tier 3 — Hand Made
Yadadri Bhuvanagiri,"Ramannapeta, Telangana 508113, India",(SVCM) & cement bricks,Manufacturing,Hand Made,Fly Ash Brick,Fly Ash Block,Fly Ash Brick Plant,Moderate,,,https://maps.app.goo.gl/7hmSjtEetx4jgB999,Running,False,False,True,True,1,2,False,Tier 3 — Hand Made
Yadadri Bhuvanagiri,"Narayangiri, Boodhan, Bhoodan Pochampally, Telangana 508284, India",SLN Bricks,Manufacturing,Hand Made,Fired Clay Brick,Standard Block,Traditional Clay Factory,Small,8008473410,,https://maps.app.goo.gl/kumHAUHNRYnNjrsk9,Running,False,True,False,True,1,1,True,Tier 3 — Hand Made
Yadadri Bhuvanagiri,"rice mill, Arutla, Telangana 501508, India",sri sri sarala maisamma cement bricks,Manufacturing,Semi Automatic Concrete Machine Made,Fly Ash Brick,Fly Ash Block,Fly Ash Brick Plant,Small,9949354518,,https://maps.app.goo.gl/koFDxKn2JcdAeGhe9,Running,False,True,True,True,2,1,False,Tier 2 — Semi Automatic
Yadadri Bhuvanagiri,"Kandlakunta thanda, Kandlakunta Tanda, Telangana 508285, India",Lns bricks industry,Manufacturing,Hand Made,Fired Clay Brick,Fly Ash Block,Fly Ash Brick Plant,Moderate,8143223216,,https://maps.app.goo.gl/4HB7AxHhnzULTCWF7,Running,False,True,False,True,1,2,True,Tier 3 — Hand Made
Yadadri Bhuvanagiri,"Survey No 711/E, Rampally, Karimguda, Secunderabad, Telangana 501302, India",Sri Venkateswara Bricks,Manufacturing,Hand Made,Fired Clay Brick,Fly Ash Block,Fly Ash Brick Plant,Small,,,https://maps.app.goo.gl/skFHQhEMYWH4f1Do8,Running,False,False,False,True,1,1,True,Tier 3 — Hand Made
Yadadri Bhuvanagiri,"Pasumamla, Telangana 501505, India",PAVAN BRICKS INDUSTRIES,Manufacturing,Semi Automatic Concrete Machine Made,Fly Ash Brick,Fly Ash Block,Fly Ash Brick Plant,Large,9492957430,,https://maps.app.goo.gl/C7CBXVrG6MRYDg7p8,Running,False,True,True,True,2,3,False,Tier 2 — Semi Automatic
Yadadri Bhuvanagiri,"Madha Puram, bhongir, Telangana 508117, India",Sri Lakshmi Pre cast Walls & cement bricks,Manufacturing,Hand Made,Fly Ash Brick,Wall,Fly Ash Brick Plant,Small,9573102196,,https://maps.app.goo.gl/YdB5zLcd9oUpDDV38,Running,False,True,True,True,1,1,False,Tier 3 — Hand Made
Yadadri Bhuvanagiri,"Rusta Puram, Telangana 508117, India",JPR AAC FLY ASH BLOCKS,Manufacturing,Fully Automatic Machine Made,Fly Ash Brick,Fly Ash Block,Fully Automatic Fly Ash Brick Plant,Large,6305968503,,https://maps.app.goo.gl/GnMVoKJT5ZktUMb69,Running,False,True,True,True,3,3,False,Tier 1 — Fully Automatic
Yadadri Bhuvanagiri,"behind Pochamma wada, Bharath Nagar, Alair, Telangana 508101, India",KDR ENTERPRISES,Manufacturing,Fully Automatic Machine Made,Fly Ash Brick,Fly Ash Block,Fully Automatic Fly Ash Brick Plant,Large,,,https://maps.app.goo.gl/6w6pynAVciJQkoaf8,Running,False,False,True,True,3,3,False,Tier 1 — Fully Automatic
Yadadri Bhuvanagiri,"Gouse Nagar, Telangana 508286, India",Bbk bricks industry,Manufacturing,Hand Made,Fired Clay Brick,Standard Block,Traditional Clay Factory,Moderate,,,https://maps.app.goo.gl/4XcAcP5Xj3b9KFZA6,Running,False,False,False,True,1,2,True,Tier 3 — Hand Made
Yadadri Bhuvanagiri,"Rajapet Rd, Rajapeta, Telangana 508105, India",Sannidhi lightweight bricks,Manufacturing,Hand Made,Fired Clay Brick,Standard Block,Traditional Clay Factory,Small,,,https://maps.app.goo.gl/Ve4dCCSVZtyvWxTt5,Running,False,False,False,True,1,1,True,Tier 3 — Hand Made
Yadadri Bhuvanagiri,"Saiguda, Ismailkhanguda, Ghatkesar, Secunderabad, Telangana 501302, India",Master AAC blocks industries,Manufacturing,Fully Automatic Machine Made,Fly Ash Brick,Fly Ash Block,Fully Automatic Fly Ash Brick Plant,Large,9397854989,https://www.masteraacblocks.co.in/,https://maps.app.goo.gl/72LZZ4D4TBAgLNPX7,Running,True,True,True,True,3,3,False,Tier 1 — Fully Automatic
Yadadri Bhuvanagiri,"Motakondur, Telangana 508286, India",Bhaskar bricks,Manufacturing,Hand Made,Fly Ash Brick,Fly Ash Block,Fly Ash Brick Plant,Small,,,https://maps.app.goo.gl/cpmMvzcLzfgwUxvy7,Temporarily Closed,False,False,True,False,1,1,False,Tier 3 — Hand Made
Yadadri Bhuvanagiri,"Raigiri (v) nearby kesaram, turning, Raigiri, Telangana 508286, India",Sri mallikarjuna traders,Manufacturing,Hand Made,Fly Ash Brick,Fly Ash Block,Fly Ash Brick Plant,Small,9000590541,,https://maps.app.goo.gl/rsPjP3ff7V5XMHv88,Temporarily Closed,False,True,True,False,1,1,False,Tier 3 — Hand Made
Yadadri Bhuvanagiri,"Shri Ram Chandra Mission, Bhuvanagiri, Anantharam Rural, Telangana 508116, India",KIRAN BRICKS,Manufacturing,Semi Automatic Concrete Machine Made,Fly Ash Brick,Fly Ash Block,Fly Ash Brick Plant,Small,,,https://maps.app.goo.gl/Bysi4K5SADa8zGtE8,Temporarily Closed,False,False,True,False,2,1,False,Tier 2 — Semi Automatic
Yadadri Bhuvanagiri,"Lingojigudam, To, Nalagona Rd, near by Vamshi rudder limited, vi, Hyderabad, Choutuppal, Telangana 508252, India",SRI LAXMI GANAPATHI Cement Bricks,Manufacturing,Semi Automatic Concrete Machine Made,Fly Ash Brick,Fly Ash Block,Fly Ash Brick Plant,Small,9640382526,,https://maps.app.goo.gl/eJtPjH4YVYnDcfzHA,Temporarily Closed,False,True,True,False,2,1,False,Tier 2 — Semi Automatic
Medchal Malkajgiri,"Shamirpet - Keesara Rd, Secunderabad, Telangana 501303, India",Shree Vazra Enterprises(AAC brick manufacturer),Manufacturing,Fully Automatic Machine Made,Fly Ash Brick,Fly Ash Block,Fully Automatic Fly Ash Brick Plant,Large,6305034270,,https://maps.app.goo.gl/LgdGjH6UeX9mJcd4A,Running,False,True,True,True,3,3,False,Tier 1 — Fully Automatic
Medchal Malkajgiri,"SVNO: 52, a/2, Kundanpally, Keesara, Secunderabad, Telangana 501302, India",Interlocking Cement bricks,Manufacturing,Fully Automatic Machine Made,Fly Ash Brick,Fly Ash Block,Fully Automatic Fly Ash Brick Plant,Large,9000800248,,https://maps.app.goo.gl/Dwc7hb7Pim2ttHD39,Running,False,True,True,True,3,3,False,Tier 1 — Fully Automatic
Medchal Malkajgiri,"Kundanpally, Beside ORR SERVICE ROAD, Nehru Outer Ring Rd, near to Keesara, Junction, Hyderabad, Telangana 501302, India",Sri Ramana Flyash Bricks,Manufacturing,Fully Automatic Machine Made,Fly Ash Brick,Fly Ash Block,Fully Automatic Fly Ash Brick Plant,Moderate,9985775533,Sri Ramana Flyash Bricks,https://maps.app.goo.gl/toM6U4GT12P2Gt8b6,Running,True,True,True,True,3,2,False,Tier 1 — Fully Automatic
Medchal Malkajgiri,"No.1, 1-76, Rashtrapati Rd, Avulamanda, Kalasiguda, Secunderabad, Hyderabad, Telangana 500003, India",Karimnagar Red Bricks,Manufacturing,Hand Made,Fired Clay Brick,Standard Block,Traditional Clay Factory,Moderate,,https://ssnconstructions.com/,https://maps.app.goo.gl/Argfuxsq4jmNMQkXA,Running,True,False,False,True,1,2,True,Tier 3 — Hand Made
Medchal Malkajgiri,"Girmapur, Medchal, Secunderabad, Telangana 501401, India",GRK Manufacturers pvt ltd,Manufacturing,Fully Automatic Machine Made,Fly Ash Brick,Interlocking Block,Fully Automatic Fly Ash Brick Plant,Large,9666811162,,https://maps.app.goo.gl/XS5JDrmQqjpJ7zDa6,Running,False,True,True,True,3,3,False,Tier 1 — Fully Automatic
Medchal Malkajgiri,"Pudur, Secunderabad, Telangana 501401, India",Sri Ram Cement Bricks,Manufacturing,Semi Automatic Concrete Machine Made,Fly Ash Brick,Fly Ash Block,Fly Ash Brick Plant,Moderate,9677845534,,https://maps.app.goo.gl/7TXdmmfjkCVvj7QM6,Running,False,True,True,True,2,2,False,Tier 2 — Semi Automatic
Medchal Malkajgiri,"Plot no 106, flat, no 303, near community hall, Sardar Patel Nagar, Kukatpally, Hyderabad, Telangana 500085, India",Red Bricks Karimnagar | LBM Bricks | Karimnagar Bricks in Hyderabad,Manufacturing,Hand Made,Fired Clay Brick,Standard Block,Traditional Clay Factory,Moderate,9381838821,https://karimnagarbricks.in/,https://maps.app.goo.gl/ksb4zhaZ25b1d8ox7,Running,True,True,False,True,1,2,True,Tier 3 — Hand Made
Medchal Malkajgiri,"Pothaipally, Secunderabad, Devarayamjal, Telangana 500078, India",SRK Cement Bricks,Manufacturing,Hand Made,Fly Ash Brick,Fly Ash Block,Fly Ash Brick Plant,Small,,,https://maps.app.goo.gl/KF7wkBZ5jxmiFzHD7,Running,False,False,True,True,1,1,False,Tier 3 — Hand Made
Medchal Malkajgiri,"Restaurant, Bommarillu Apartments, Flat No 401, Metro Residence, CG Employees Colony, Mayuri Nagar, Miyapur, Telangana 500049, India",KARIMNAGAR RED BRICKS IN HYDERABAD,Manufacturing,Hand Made,Fired Clay Brick,Standard Block,Traditional Clay Factory,Large,9069070123,,https://maps.app.goo.gl/34tVyW2NZgvBtoLC7,Running,False,True,False,True,1,3,True,Tier 3 — Hand Made
Medchal Malkajgiri,"Munirabad-Medchal Road, Secunderabad, Munirabad, Telangana 501401, India",G P R CEMENT BRICKS,Manufacturing,Semi Automatic Concrete Machine Made,Fly Ash Brick,Fly Ash Block,Fly Ash Brick Plant,Moderate,9848987798,,https://maps.app.goo.gl/mq7GJjUX6RN2AfNEA,Running,False,True,True,True,2,2,False,Tier 2 — Semi Automatic
Medchal Malkajgiri,"Cmi bricks, Raghavendra Nagar, Laxmi Nagar, Moula Ali, Hyderabad, Secunderabad, Telangana 500040, India",CMI bricks,Manufacturing,Hand Made,Fired Clay Brick,Standard Block,Traditional Clay Factory,Large,8897493141,,https://maps.app.goo.gl/pUvdYxcp9fHEPqJk9,Running,False,True,False,True,1,3,True,Tier 3 — Hand Made
Medchal Malkajgiri,"Survey No: 416, Service, Nehru Outer Ring Rd, near MARRI LAXMAN REDDY INSTITUTE OF TECHNOLOGY, Dundigal, Hyderabad, Telangana 500043, India",NSG Red Mud Bricks - Karimnagar Bricks,Manufacturing,Hand Made,Fired Clay Brick,Standard Block,Traditional Clay Factory,Moderate,8522865747,,https://maps.app.goo.gl/SiNMz9uTJkLr7MNNA,Running,False,True,False,True,1,2,True,Tier 3 — Hand Made
Medchal Malkajgiri,"road, Pudur, Munirabad, Telangana 501401, India",Sri Gayatri cement bricks,Manufacturing,Semi Automatic Concrete Machine Made,Fly Ash Brick,Fly Ash Block,Fly Ash Brick Plant,Moderate,,,https://maps.app.goo.gl/YZ7rmM9rton2o2QU6,Running,False,False,True,True,2,2,False,Tier 2 — Semi Automatic
Medchal Malkajgiri,"Plot no.26, Sikh Rd, Diamond Point, Kartik Enclave, Kiran Enclave, old old, Secunderabad, Telangana 500009, India",Sm FlyAsh Bricks Industries,Manufacturing,Fully Automatic Machine Made,Fly Ash Brick,Fly Ash Block,Fully Automatic Fly Ash Brick Plant,Large,9989212015,,https://maps.app.goo.gl/c1P1AxZ48AJjJ6HW8,Running,False,True,True,True,3,3,False,Tier 1 — Fully Automatic
Medchal Malkajgiri,"Kapra - Saket Rd, near Saket Towers, Jai Jawan Colony, Kapra, Hyderabad, Secunderabad, Telangana 500103, India",Srinivas bricks company,Manufacturing,Hand Made,Fly Ash Brick,Fly Ash Block,Fly Ash Brick Plant,Small,,,https://maps.app.goo.gl/pSmRpPs4uGFY8gwX6,Running,False,False,True,True,1,1,False,Tier 3 — Hand Made
Medchal Malkajgiri,"SRK Green Park Rd, Bachupally, Hyderabad, Telangana 500043, India",SHRIRAM INFRA BUILDING BLOCKS(Bricks),Manufacturing,Semi Automatic Concrete Machine Made,Fly Ash Brick,Fly Ash Block,Fully Automatic Fly Ash Brick Plant,Small,,https://shriraminfraa.wixsite.com/bricks,https://maps.app.goo.gl/bi34jwkENiMCiE8W9,Running,True,False,True,True,2,1,False,Tier 2 — Semi Automatic
Medchal Malkajgiri,"ECIL Post Hyderabad, Level 2, MK Reddy's Mansion, Above Ramraj Showroom, A. S. Rao Nagar, Secunderabad, Telangana 500062, India",Nanolite Infratech Pvt.Ltd,Manufacturing,Semi Automatic Concrete Machine Made,Fly Ash Brick,Fly Ash Block,Fully Automatic Fly Ash Brick Plant,Moderate,9491539933,http://www.nanolite.in/,https://maps.app.goo.gl/ZmVpqtiFYaZrRfN99,Running,True,True,True,True,2,2,False,Tier 2 — Semi Automatic
Medchal Malkajgiri,"Gagillpur thanda, Gagillapur, Annaram, Sambhupur, Telangana 500043, India",vvs bricks,Manufacturing,Hand Made,Fly Ash Brick,Fly Ash Block,Fly Ash Brick Plant,Small,9908073376,,https://maps.app.goo.gl/qJMAxRZ13ptKE5sV8,Running,False,True,True,True,1,1,False,Tier 3 — Hand Made
Medchal Malkajgiri,"Suchitra Rd, Green Park, Jeedimetla, Hyderabad, Telangana 500067, India",RVS Fly Ash Bricks,Manufacturing,Fully Automatic Machine Made,Fly Ash Brick,Fly Ash Block,Fully Automatic Fly Ash Brick Plant,Moderate,,,https://maps.app.goo.gl/kXoonyknoHaAXPNk6,Running,False,False,True,True,3,2,False,Tier 1 — Fully Automatic
Medchal Malkajgiri,"Doolapally Rd, near om sanitary, Jaibery Colony, Dulapally, Hyderabad, Telangana 500100, India",Shiva kumar cement bricks,Manufacturing,Semi Automatic Concrete Machine Made,Fly Ash Brick,Fly Ash Block,Fully Automatic Fly Ash Brick Plant,Small,9849122399,,https://maps.app.goo.gl/SgKB8TVds22HPDUY9,Running,False,True,True,True,2,1,False,Tier 2 — Semi Automatic
Medchal Malkajgiri,"West Metro Lakefront Block-B, West Metro Lakefront, W Metro Apartments Rd, Friends Colony, Annapurna Enclave, Chanda Nagar, Hyderabad, Telangana 500050, India",Sri Varalakshmi Fly Ash Bricks,Manufacturing,Semi Automatic Concrete Machine Made,Fly Ash Brick,Fly Ash Block,Fully Automatic Fly Ash Brick Plant,Moderate,9502604325,,https://maps.app.goo.gl/7aCWtrvwdL2ofAt26,Running,False,True,True,True,2,2,False,Tier 2 — Semi Automatic
Medchal Malkajgiri,"Bangarumaisamma temple road, beside amrutha bar, Telephone Colony, Boduppal, Hyderabad, Telangana 500092, India",Gouthami cement bricks manufacturer,Manufacturing,Hand Made,Fly Ash Brick,Fly Ash Block,Fly Ash Brick Plant,Small,9701981554,,https://maps.app.goo.gl/FHx7rNJpsbJTS3HEA,Running,False,True,True,True,1,1,False,Tier 3 — Hand Made
Medchal Malkajgiri,"Unnamed Road, Gaddapotharam, Telangana 502319, India",MPMR cement Bricks,Manufacturing,Hand Made,Fly Ash Brick,Fly Ash Block,Fly Ash Brick Plant,Small,9949993539,,https://maps.app.goo.gl/jnnrAdrZB44ewcGp7,Running,False,True,True,True,1,1,False,Tier 3 — Hand Made
Medchal Malkajgiri,"Flot No 202, Auditorium, near BN Reddy Road, Sriram Nagar Colony, Balaji Colony Phase 2, B.N Reddy Nagar, Vanasthalipuram, Hyderabad, Telangana 500070, India",Sri Venkateswara Bricks Industries (S V B Bricks),Manufacturing,Hand Made,Fired Clay Brick,Standard Block,Traditional Clay Factory,Moderate,9666233332,https://venkatsvbbricks.blogspot.com/p/contact-us.html,https://maps.app.goo.gl/WuaqhYLzcGGrSQw39,Running,True,True,False,True,1,2,True,Tier 3 — Hand Made
Medchal Malkajgiri,"Gandi maisamma, Bowrampet, mandal, Hyderabad, Telangana 500043, India",Sri Sri Balaji Bricks 2,Manufacturing,Hand Made,Fly Ash Brick,Fly Ash Block,Fly Ash Brick Plant,Moderate,,,https://maps.app.goo.gl/u1GcgVoFbbSZ8utN7,Running,False,False,True,True,1,2,False,Tier 3 — Hand Made
Medchal Malkajgiri,"Khanmet Khaman, 3/1, Hitex Road, near Hitex Gate, Izzathnagar, Kothaguda, Hyderabad, Telangana 500084, India",Mahalaxmi Reddy Cement Bricks Manufacturers,Manufacturing,Semi Automatic Concrete Machine Made,Fly Ash Brick,Fly Ash Block,Fly Ash Brick Plant,Moderate,9963839181,,https://maps.app.goo.gl/Bb2pczpTgZt3zFXc7,Running,False,True,True,True,2,2,False,Tier 2 — Semi Automatic
Medchal Malkajgiri,"SY NO 1007, PLOT NO 166, near Vishnu Vistara, Bhagyanagar Colony, Madhapur, Hyderabad, Telangana 500081, India",Reddy Cement Bricks,Manufacturing,Semi Automatic Concrete Machine Made,Fly Ash Brick,Fly Ash Block,Fly Ash Brick Plant,Moderate,7799099944,,https://maps.app.goo.gl/kDaou1mMZqpmXyAk8,Running,False,True,True,True,2,2,False,Tier 2 — Semi Automatic
Medchal Malkajgiri,"near Mlr coman opp, Gandi Maisamma, Hyderabad, Telangana 500043, India",Nandhi bricks,Manufacturing,Fully Automatic Machine Made,Fly Ash Brick,Fly Ash Block,Fully Automatic Fly Ash Brick Plant,Large,,,https://maps.app.goo.gl/a7uPpKeiHN6nZb2HA,Running,False,False,True,True,3,3,False,Tier 1 — Fully Automatic
Medchal Malkajgiri,"126, Nehru Outer Ring Rd, Bowrampet, Hyderabad, Telangana 500043, India",Sri Sai Ram Bricks Manufacturers,Manufacturing,Fully Automatic Machine Made,Fly Ash Brick,Fly Ash Block,Fully Automatic Fly Ash Brick Plant,Large,,,https://maps.app.goo.gl/jgQutoZ8FjCJFxPY6,Running,False,False,True,True,3,3,False,Tier 1 — Fully Automatic
Medchal Malkajgiri,"Gowdavelli-Dundigal Rd, Dundigal, Telangana 500043, India",Kkn bricks,Manufacturing,Hand Made,Fired Clay Brick,Standard Block,Traditional Clay Factory,Moderate,,,https://maps.app.goo.gl/WQn4BS7zvMjeVGM9A,Running,False,False,False,True,1,2,True,Tier 3 — Hand Made
Medchal Malkajgiri,"Unnamed Road, Kandlakoya, Telangana 501401, India",Sri Venkateshwara Cement Bricks Factory,Manufacturing,Hand Made,Fly Ash Brick,Fly Ash Block,Fly Ash Brick Plant,Moderate,8527468522,,https://maps.app.goo.gl/TjctpoAAWs1y6FZEA,Running,False,True,True,True,1,2,False,Tier 3 — Hand Made
Medchal Malkajgiri,"4-7-155/3/1/7, PR Nagar Rd, Attapur, Sultan Bagh, Rajendranagar mandal, Hyderabad, Telangana 500018, India",Karimnagar Red Bricks | C R Bricks & Sand,Manufacturing,Hand Made,Fired Clay Brick,Standard Block,Traditional Clay Factory,Large,9108191513,https://www.karimnagarredbricks.in/home,https://maps.app.goo.gl/BJfY9p2k5KXH1KTc8,Running,True,True,False,True,1,3,True,Tier 3 — Hand Made
Medchal Malkajgiri,"7-56/19, 7-56/19, Dargah Rd, LIG Chitrapuri Colony, Radhe Nagar, Shaikpet, Hyderabad, Telangana 500104, India",Tulja Bhavani Bricks,Manufacturing,Hand Made,Fired Clay Brick,Standard Block,Traditional Clay Factory,Moderate,9666600487,http://www.tuljabhavanibricks.com/,https://maps.app.goo.gl/YfCKsEKiNkmsmdxH6,Running,True,True,False,True,1,2,True,Tier 3 — Hand Made
Medchal Malkajgiri,"Collectorate Office, H.No 6-1-1063/C, opp. RR Dist, Lakdikapul, Hyderabad, Telangana 500004, India",Strongo Solid Bricks,Manufacturing,Fully Automatic Machine Made,Fly Ash Brick,Fly Ash Block,Fully Automatic Fly Ash Brick Plant,Large,7240015001,https://strongobricks.com/,https://maps.app.goo.gl/y4PZGrsYK81QcKvN7,Running,True,True,True,True,3,3,False,Tier 1 — Fully Automatic
Medchal Malkajgiri,"Bowrampet, Hyderabad, Telangana 500043, India",Raju Sagar cement bricks,Manufacturing,Semi Automatic Concrete Machine Made,Fly Ash Brick,Fly Ash Block,Fly Ash Brick Plant,Small,9908973336,,https://maps.app.goo.gl/xpVVSTyWGjagm8MT7,Running,False,True,True,True,2,1,False,Tier 2 — Semi Automatic
Medchal Malkajgiri,"opposite SRI harinya hospital, Raghavendra Colony, Kistareddypet, Hyderabad, Telangana 502032, India",SRI SAI PRASAD CEMENT BRICKS ( PARKING TILES),Manufacturing,Semi Automatic Concrete Machine Made,Fly Ash Brick,Fly Ash Block,Fly Ash Brick Plant,Moderate,,,https://maps.app.goo.gl/7xb3EnbqqG83BQTf8,Running,False,False,True,True,2,2,False,Tier 2 — Semi Automatic
Medchal Malkajgiri,"No.14-1, 211/2, near Durga Temple, Parvath Nagar, Sultan Bagh, Borabanda, Hyderabad, Telangana 500018, India",SSP Construction | Karimnagar Bricks & Sand,Manufacturing,Hand Made,Fired Clay Brick,Standard Block,Traditional Clay Factory,Moderate,9398221943,https://www.sspconstruction.live/home,https://maps.app.goo.gl/MPaub16oG6mCYk8U9,Running,True,True,False,True,1,2,True,Tier 3 — Hand Made
Medchal Malkajgiri,"pond, Sai darshini bricks, Ameenpur, Miyapur, Hyderabad, Telangana 502033, India",Sai dharshini bricks,Manufacturing,Hand Made,Fly Ash Brick,Fly Ash Block,Fly Ash Brick Plant,Moderate,,,https://maps.app.goo.gl/c1wo6zeqXBLZTWzp6,Running,False,False,True,True,1,2,False,Tier 3 — Hand Made
Medchal Malkajgiri,"near, Indra Nagar, indira gandhi statue, Hiderabad, Military Dairy Farm Road, Kanajiguda, Alwal, Secunderabad, Telangana 500015, India",Sri Sai Nagendra Cement Concrete Bricks,Manufacturing,Semi Automatic Concrete Machine Made,Fly Ash Brick,Fly Ash Block,Fly Ash Brick Plant,Moderate,,,https://maps.app.goo.gl/tmRgkouMM7iDhx3d7,Temporarily Closed,False,False,True,False,2,2,False,Tier 2 — Semi Automatic
Medchal Malkajgiri,"opp. Muppa Akshaja Road, Narsingi, Hyderabad, Telangana 500089, India",Sri Laxmi Narasimha Cement Bricks,Manufacturing,Semi Automatic Concrete Machine Made,Fly Ash Brick,Fly Ash Block,Fly Ash Brick Plant,Moderate,,,https://maps.app.goo.gl/B3jG6SBG6nEfA1zU8,Running,False,False,True,True,2,2,False,Tier 2 — Semi Automatic
Medchal Malkajgiri,"Donthanpalle, Telangana 501203, India","SRISAILA MALLIKARJUNA SOLID,CEMENT BRICKS",Manufacturing,Semi Automatic Concrete Machine Made,Fly Ash Brick,Fly Ash Block,Fly Ash Brick Plant,Large,,,https://maps.app.goo.gl/Fgyc51CT5Gg9fhJ97,Running,False,False,True,True,2,3,False,Tier 2 — Semi Automatic
Medchal Malkajgiri,"Plot no, 11, road, beside ABHI TIFFINS, Gayatri Nagar, Vivekananda Nagar, Kukatpally, Hyderabad, Telangana 500072, India",GREENSTONE - AAC Blocks & Bricks Manufacturer In Hyderabad,Manufacturing,Fully Automatic Machine Made,Fly Ash Brick,Fly Ash Block,Fully Automatic Fly Ash Brick Plant,Moderate,6300668383,http://www.greenstoneaac.com/,https://maps.app.goo.gl/AK9qzRkMQ7XRcQn67,Running,True,True,True,True,3,2,False,Tier 1 — Fully Automatic
Hyderabad,"4th Floor, Veda's Prime House, Plot no:19, Jayabheri Enclave, Gachibowli, Hyderabad, Telangana 500032, India","PRIME AAC Blocks - Best AAC Blocks Manufacturers Near Me in Gachibowli, Hyderabad",Manufacturing,Fully Automatic Machine Made,Fly Ash Brick,Fly Ash Block,Fully Automatic Fly Ash Brick Plant,Large,8008296345,http://www.primeaac.com/,https://maps.app.goo.gl/VU9KrJc9dT3ex5iC7,Running,True,True,True,True,3,3,False,Tier 1 — Fully Automatic
Hyderabad,"near Khushi Function Hall, Wahed Nagar, Old Malakpet, Hyderabad, Telangana 500036, India",The low Price AAC Blocks Manufacturers and Suppliers in Hyderabad by Basemet,Manufacturing,Semi Automatic Concrete Machine Made,Fly Ash Brick,Fly Ash Block,Fully Automatic Fly Ash Brick Plant,Small,9963645760,,https://maps.app.goo.gl/hrAHuMZrzwUam4ek6,Running,False,True,True,True,2,1,False,Tier 2 — Semi Automatic
Hyderabad,"Lakdaram Rd,
Telangana",Unknown,Manufacturing,Fully Automatic Machine Made,Fly Ash Brick,Interlocking Block,Fully Automatic Fly Ash Brick Plant,Large,,https://www.interlockingbricks.in/,https://maps.app.goo.gl/XwR2e45KoeZoX8uE7,Running,True,False,True,True,3,3,False,Tier 1 — Fully Automatic
Hyderabad,"JC3R+FX4, Hyderabad, Telangana 500043, India",Lakshmi narasimha bricks,Manufacturing,Hand Made,Fired Clay Brick,Standard Block,Traditional Clay Factory,Moderate,,,https://maps.app.goo.gl/TECrdp4JT9VNymao9,Permanently Closed,False,False,False,False,1,2,True,Tier 3 — Hand Made
